row_id,source_dataset,label,display_name,split,source_relative_path,split_relative_path,original_class_folder,filename,copied
221,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_1449.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_1449.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_1449.jpg,true
222,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_7227.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_7227.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_7227.jpg,true
223,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_6680.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_6680.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_6680.jpg,true
224,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_25719.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_25719.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_25719.jpg,true
225,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_941.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_941.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_941.jpg,true
226,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_19984.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_19984.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_19984.jpg,true
227,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_1005.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_1005.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_1005.jpg,true
228,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,validation,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_11184.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\validation\great_dane\n02109047-Great_Dane__n02109047_11184.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_11184.jpg,true
229,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_17629.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_17629.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_17629.jpg,true
230,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_22413.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_22413.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_22413.jpg,true
231,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_1260.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_1260.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_1260.jpg,true
232,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_11472.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_11472.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_11472.jpg,true
233,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_1672.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_1672.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_1672.jpg,true
234,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_23852.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_23852.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_23852.jpg,true
235,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_34162.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_34162.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_34162.jpg,true
236,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_28208.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_28208.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_28208.jpg,true
237,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_5331.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_5331.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_5331.jpg,true
238,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_20023.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_20023.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_20023.jpg,true
239,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_13977.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_13977.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_13977.jpg,true
240,Stanford Dogs / ImageNet Dogs,great_dane,Great Dane,test,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane\n02109047_26134.jpg,data\images\local_dataset\splits\stanford_dogs_first_baseline\test\great_dane\n02109047-Great_Dane__n02109047_26134.jpg,data\images\local_dataset\raw\stanford_dogs\Images\n02109047-Great_Dane,n02109047_26134.jpg,true
